CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
98	100	17	0.7441	449.242
100	107	17	0.7876	-61.053
100	108	17	0.9491	-18.010
100	109	17	0.8132	-35.037
100	115	17	0.8166	-49.053
100	164	17	0.7925	-49.053
98	113	17	0.7169	387.195
107	113	17	0.7778	-0.995
113	115	17	0.7961	12.995
113	164	17	0.7717	12.995
23	98	17	0.7917	-175.975
36	98	17	0.8072	-147.943
98	107	17	0.9174	388.189
98	108	17	0.7473	431.232
98	109	17	0.833	414.205
98	115	17	0.9438	400.189
98	164	17	0.8978	400.189
23	115	17	0.8337	224.214
36	115	17	0.8182	252.246
107	115	17	0.9337	12.000
108	115	17	0.8111	-31.042
109	115	17	0.9025	-14.016
115	164	17	0.9177	-0.000
23	27	17	0.8732	139.194
27	36	17	0.8587	-167.225
27	108	17	0.9114	116.063
27	109	17	0.7294	99.036
23	36	17	0.9611	-28.032
23	107	17	0.8078	212.214
23	108	17	0.9224	255.256
23	109	17	0.8578	238.230
23	164	17	0.8032	224.214
36	107	17	0.7897	240.246
107	108	17	0.8201	43.042
107	109	17	0.8988	26.016
107	164	17	0.9052	12.000
36	108	17	0.9061	283.288
108	109	17	0.8283	-17.027
108	164	17	0.802	-31.042
36	109	17	0.8488	266.262
109	164	17	0.8483	-14.016
36	164	17	0.7906	252.246
751	787	18	0.7334	-112.067
148	545	19	0.8373	-4.878
148	153	19	0.9371	-18.011
321	362	20	0.9671	-117.580
322	362	20	0.9849	-117.078
323	362	20	0.9814	0.501
337	362	20	0.9704	117.581
342	362	20	0.9736	-0.502
352	362	20	0.9701	-117.580
355	362	20	0.9855	-117.079
358	362	20	0.971	-116.577
359	362	20	0.9816	0.501
362	402	20	0.9741	-0.501
321	352	20	0.9887	0.000
322	352	20	0.9768	0.502
342	352	20	0.9846	117.078
352	353	20	0.9607	-234.158
352	355	20	0.9762	-0.501
352	409	20	0.9543	-117.078
321	322	20	0.9772	-0.502
321	342	20	0.9783	-117.078
321	353	20	0.9569	-234.158
321	355	20	0.9755	-0.501
321	404	20	0.9443	-1.002
321	409	20	0.9513	-117.078
317	337	20	0.9914	0.000
